az;el;distance
14.00;46.00;224
16.00;46.00;222
18.00;46.00;222
20.00;46.00;223
22.00;46.00;219
24.00;46.00;203
26.00;46.00;199
28.00;46.00;180
30.00;46.00;179
32.00;46.00;165
34.00;46.00;159
36.00;46.00;159
38.00;46.00;165
40.00;46.00;164
42.00;46.00;162
44.00;46.00;155
46.00;46.00;145
48.00;46.00;144
50.00;46.00;133
52.00;46.00;130
54.00;46.00;133
56.00;46.00;136
58.00;46.00;136
60.00;46.00;135
62.00;46.00;133
64.00;46.00;127
66.00;46.00;127
68.00;46.00;129
70.00;46.00;129
72.00;46.00;130
74.00;46.00;116
76.00;46.00;111
78.00;46.00;106
80.00;46.00;121
82.00;46.00;124
84.00;46.00;124
86.00;46.00;120
88.00;46.00;119
90.00;46.00;119
92.00;46.00;119
94.00;46.00;121
96.00;46.00;121
98.00;46.00;121
100.00;46.00;122
102.00;46.00;122
104.00;46.00;124
106.00;46.00;125
108.00;46.00;128
110.00;46.00;128
112.00;46.00;130
114.00;46.00;132
116.00;46.00;133
118.00;46.00;137
120.00;46.00;139
122.00;46.00;141
124.00;46.00;145
126.00;46.00;148
128.00;46.00;152
130.00;46.00;158
132.00;46.00;162
134.00;46.00;166
136.00;46.00;170
138.00;46.00;175
140.00;46.00;184
142.00;46.00;191
144.00;46.00;196
146.00;46.00;202
148.00;46.00;213
150.00;46.00;220
152.00;46.00;221
154.00;46.00;221
156.00;46.00;222
158.00;46.00;222
160.00;46.00;222
162.00;46.00;222
164.00;46.00;222
166.00;46.00;222
168.00;46.00;223
170.00;46.00;222
172.00;46.00;222
174.00;46.00;222
176.00;46.00;198
178.00;46.00;195
180.00;46.00;198
0.00;47.00;217
2.00;47.00;206
4.00;47.00;206
6.00;47.00;209
8.00;47.00;215
10.00;47.00;219
12.00;47.00;219
14.00;47.00;219
16.00;47.00;219
18.00;47.00;218
20.00;47.00;219
22.00;47.00;218
24.00;47.00;211
26.00;47.00;201
28.00;47.00;180
30.00;47.00;179
32.00;47.00;166
34.00;47.00;163
36.00;47.00;160
38.00;47.00;166
40.00;47.00;164
42.00;47.00;164
44.00;47.00;155
46.00;47.00;146
48.00;47.00;144
50.00;47.00;136
52.00;47.00;131
54.00;47.00;133
56.00;47.00;136
58.00;47.00;136
60.00;47.00;137
62.00;47.00;134
64.00;47.00;128
66.00;47.00;126
68.00;47.00;130
70.00;47.00;130
72.00;47.00;129
74.00;47.00;119
76.00;47.00;112
78.00;47.00;108
80.00;47.00;125
82.00;47.00;128
84.00;47.00;124
86.00;47.00;120
88.00;47.00;120
90.00;47.00;120
92.00;47.00;120
94.00;47.00;121
96.00;47.00;120
98.00;47.00;122
100.00;47.00;124
102.00;47.00;124
104.00;47.00;126
106.00;47.00;128
108.00;47.00;130
110.00;47.00;130
112.00;47.00;131
114.00;47.00;133
116.00;47.00;135
118.00;47.00;139
120.00;47.00;142
122.00;47.00;144
124.00;47.00;146
126.00;47.00;150
128.00;47.00;155
130.00;47.00;159
132.00;47.00;163
134.00;47.00;168
136.00;47.00;172
138.00;47.00;178
140.00;47.00;187
142.00;47.00;193
144.00;47.00;200
146.00;47.00;204
148.00;47.00;215
150.00;47.00;219
152.00;47.00;219
154.00;47.00;219
156.00;47.00;220
158.00;47.00;220
160.00;47.00;219
162.00;47.00;220
164.00;47.00;220
166.00;47.00;220
168.00;47.00;220
170.00;47.00;220
172.00;47.00;220
174.00;47.00;219
176.00;47.00;209
178.00;47.00;206
180.00;47.00;198
0.00;48.00;214
2.00;48.00;215
4.00;48.00;215
6.00;48.00;215
8.00;48.00;215
10.00;48.00;216
12.00;48.00;215
14.00;48.00;215
16.00;48.00;215
18.00;48.00;215
20.00;48.00;215
22.00;48.00;214
24.00;48.00;212
26.00;48.00;208
28.00;48.00;185
30.00;48.00;186
32.00;48.00;173
34.00;48.00;174
36.00;48.00;164
38.00;48.00;172
40.00;48.00;171
42.00;48.00;169
44.00;48.00;160
46.00;48.00;151
48.00;48.00;150
50.00;48.00;142
52.00;48.00;135
54.00;48.00;138
56.00;48.00;141
58.00;48.00;141
60.00;48.00;141
62.00;48.00;138
64.00;48.00;132
66.00;48.00;130
68.00;48.00;134
70.00;48.00;135
72.00;48.00;133
74.00;48.00;121
76.00;48.00;116
78.00;48.00;111
80.00;48.00;131
82.00;48.00;132
84.00;48.00;130
86.00;48.00;126
88.00;48.00;126
90.00;48.00;126
92.00;48.00;126
94.00;48.00;126
96.00;48.00;126
98.00;48.00;128
100.00;48.00;129
102.00;48.00;130
104.00;48.00;131
106.00;48.00;132
108.00;48.00;134
110.00;48.00;136
112.00;48.00;137
114.00;48.00;139
116.00;48.00;140
118.00;48.00;143
120.00;48.00;145
122.00;48.00;148
124.00;48.00;152
126.00;48.00;156
128.00;48.00;160
130.00;48.00;165
132.00;48.00;169
134.00;48.00;173
136.00;48.00;178
138.00;48.00;184
140.00;48.00;193
142.00;48.00;199
144.00;48.00;206
146.00;48.00;211
148.00;48.00;215
150.00;48.00;216
152.00;48.00;216
154.00;48.00;216
156.00;48.00;217
158.00;48.00;216
160.00;48.00;215
162.00;48.00;215
164.00;48.00;216
166.00;48.00;216
168.00;48.00;216
170.00;48.00;216
172.00;48.00;215
174.00;48.00;216
176.00;48.00;216
178.00;48.00;216
180.00;48.00;216
0.00;49.00;212
2.00;49.00;212
4.00;49.00;211
6.00;49.00;211
8.00;49.00;212
10.00;49.00;212
12.00;49.00;211
14.00;49.00;212
16.00;49.00;213
18.00;49.00;211
20.00;49.00;211
22.00;49.00;211
24.00;49.00;210
26.00;49.00;208
28.00;49.00;190
30.00;49.00;191
32.00;49.00;178
34.00;49.00;178
36.00;49.00;169
38.00;49.00;175
40.00;49.00;174
42.00;49.00;171
44.00;49.00;164
46.00;49.00;154
48.00;49.00;152
50.00;49.00;145
52.00;49.00;137
54.00;49.00;139
56.00;49.00;144
58.00;49.00;142
60.00;49.00;145
62.00;49.00;142
64.00;49.00;134
66.00;49.00;134
68.00;49.00;136
70.00;49.00;136
72.00;49.00;138
74.00;49.00;123
76.00;49.00;118
78.00;49.00;116
80.00;49.00;133
82.00;49.00;134
84.00;49.00;132
86.00;49.00;129
88.00;49.00;130
90.00;49.00;129
92.00;49.00;129
94.00;49.00;130
96.00;49.00;130
98.00;49.00;131
100.00;49.00;131
102.00;49.00;132
104.00;49.00;134
106.00;49.00;135
108.00;49.00;137
110.00;49.00;137
112.00;49.00;141
114.00;49.00;141
116.00;49.00;143
118.00;49.00;146
120.00;49.00;149
122.00;49.00;153
124.00;49.00;157
126.00;49.00;160
128.00;49.00;163
130.00;49.00;168
132.00;49.00;172
134.00;49.00;177
136.00;49.00;183
138.00;49.00;189
140.00;49.00;195
142.00;49.00;203
144.00;49.00;209
146.00;49.00;210
148.00;49.00;211
150.00;49.00;211
152.00;49.00;212
154.00;49.00;211
156.00;49.00;212
158.00;49.00;212
160.00;49.00;212
162.00;49.00;212
164.00;49.00;213
166.00;49.00;212
168.00;49.00;212
170.00;49.00;212
172.00;49.00;212
174.00;49.00;212
176.00;49.00;211
178.00;49.00;211
180.00;49.00;211
0.00;50.00;206
2.00;50.00;208
4.00;50.00;207
6.00;50.00;206
8.00;50.00;206
10.00;50.00;205
12.00;50.00;206
14.00;50.00;206
16.00;50.00;207
18.00;50.00;206
20.00;50.00;207
22.00;50.00;207
24.00;50.00;206
26.00;50.00;205
28.00;50.00;197
30.00;50.00;197
32.00;50.00;194
34.00;50.00;183
36.00;50.00;181
38.00;50.00;182
40.00;50.00;182
42.00;50.00;176
44.00;50.00;170
46.00;50.00;160
48.00;50.00;159
50.00;50.00;155
52.00;50.00;143
54.00;50.00;144
56.00;50.00;149
58.00;50.00;147
60.00;50.00;149
62.00;50.00;148
64.00;50.00;139
66.00;50.00;137
68.00;50.00;140
70.00;50.00;139
72.00;50.00;141
74.00;50.00;128
76.00;50.00;123
78.00;50.00;121
80.00;50.00;137
82.00;50.00;139
84.00;50.00;136
86.00;50.00;134
88.00;50.00;133
90.00;50.00;133
92.00;50.00;133
94.00;50.00;135
96.00;50.00;135
98.00;50.00;135
100.00;50.00;136
102.00;50.00;137
104.00;50.00;139
106.00;50.00;140
108.00;50.00;141
110.00;50.00;142
112.00;50.00;143
114.00;50.00;145
116.00;50.00;149
118.00;50.00;152
120.00;50.00;155
122.00;50.00;159
124.00;50.00;162
126.00;50.00;165
128.00;50.00;167
130.00;50.00;172
132.00;50.00;177
134.00;50.00;184
136.00;50.00;189
138.00;50.00;195
140.00;50.00;201
142.00;50.00;205
144.00;50.00;206
146.00;50.00;207
148.00;50.00;207
150.00;50.00;207
152.00;50.00;207
154.00;50.00;208
156.00;50.00;207
158.00;50.00;208
160.00;50.00;207
162.00;50.00;207
164.00;50.00;207
166.00;50.00;207
168.00;50.00;208
170.00;50.00;206
172.00;50.00;206
174.00;50.00;206
176.00;50.00;206
178.00;50.00;206
180.00;50.00;206
0.00;51.00;203
2.00;51.00;203
4.00;51.00;203
6.00;51.00;203
8.00;51.00;204
10.00;51.00;203
12.00;51.00;204
14.00;51.00;203
16.00;51.00;202
18.00;51.00;201
20.00;51.00;202
22.00;51.00;202
24.00;51.00;202
26.00;51.00;202
28.00;51.00;204
30.00;51.00;199
32.00;51.00;200
34.00;51.00;186
36.00;51.00;189
38.00;51.00;186
40.00;51.00;189
42.00;51.00;183
44.00;51.00;175
46.00;51.00;164
48.00;51.00;162
50.00;51.00;160
52.00;51.00;145
54.00;51.00;147
56.00;51.00;152
58.00;51.00;152
60.00;51.00;153
62.00;51.00;150
64.00;51.00;142
66.00;51.00;141
68.00;51.00;144
70.00;51.00;144
72.00;51.00;144
74.00;51.00;131
76.00;51.00;125
78.00;51.00;125
80.00;51.00;139
82.00;51.00;141
84.00;51.00;140
86.00;51.00;136
88.00;51.00;137
90.00;51.00;137
92.00;51.00;138
94.00;51.00;138
96.00;51.00;139
98.00;51.00;139
100.00;51.00;140
102.00;51.00;141
104.00;51.00;142
106.00;51.00;143
108.00;51.00;146
110.00;51.00;146
112.00;51.00;147
114.00;51.00;149
116.00;51.00;153
118.00;51.00;155
120.00;51.00;158
122.00;51.00;161
124.00;51.00;165
126.00;51.00;167
128.00;51.00;170
130.00;51.00;175
132.00;51.00;181
134.00;51.00;186
136.00;51.00;193
138.00;51.00;197
140.00;51.00;202
142.00;51.00;204
144.00;51.00;204
146.00;51.00;204
148.00;51.00;205
150.00;51.00;204
152.00;51.00;204
154.00;51.00;204
156.00;51.00;205
158.00;51.00;203
160.00;51.00;204
162.00;51.00;204
164.00;51.00;203
166.00;51.00;204
168.00;51.00;203
170.00;51.00;203
172.00;51.00;203
174.00;51.00;204
176.00;51.00;203
178.00;51.00;203
180.00;51.00;203
0.00;52.00;200
2.00;52.00;199
4.00;52.00;199
6.00;52.00;200
8.00;52.00;199
10.00;52.00;199
12.00;52.00;199
14.00;52.00;200
16.00;52.00;201
18.00;52.00;199
20.00;52.00;200
22.00;52.00;200
24.00;52.00;200
26.00;52.00;199
28.00;52.00;200
30.00;52.00;199
32.00;52.00;197
34.00;52.00;192
36.00;52.00;195
38.00;52.00;194
40.00;52.00;194
42.00;52.00;191
44.00;52.00;180
46.00;52.00;170
48.00;52.00;167
50.00;52.00;167
52.00;52.00;153
54.00;52.00;153
56.00;52.00;157
58.00;52.00;160
60.00;52.00;160
62.00;52.00;159
64.00;52.00;146
66.00;52.00;145
68.00;52.00;149
70.00;52.00;150
72.00;52.00;150
74.00;52.00;136
76.00;52.00;132
78.00;52.00;131
80.00;52.00;145
82.00;52.00;147
84.00;52.00;145
86.00;52.00;142
88.00;52.00;142
90.00;52.00;142
92.00;52.00;143
94.00;52.00;142
96.00;52.00;143
98.00;52.00;143
100.00;52.00;144
102.00;52.00;146
104.00;52.00;147
106.00;52.00;148
108.00;52.00;151
110.00;52.00;152
112.00;52.00;153
114.00;52.00;158
116.00;52.00;159
118.00;52.00;161
120.00;52.00;164
122.00;52.00;166
124.00;52.00;171
126.00;52.00;173
128.00;52.00;177
130.00;52.00;183
132.00;52.00;190
134.00;52.00;194
136.00;52.00;197
138.00;52.00;199
140.00;52.00;199
142.00;52.00;200
144.00;52.00;199
146.00;52.00;200
148.00;52.00;199
150.00;52.00;200
152.00;52.00;199
154.00;52.00;200
156.00;52.00;199
158.00;52.00;199
160.00;52.00;199
162.00;52.00;199
164.00;52.00;199
166.00;52.00;199
168.00;52.00;200
170.00;52.00;199
172.00;52.00;198
174.00;52.00;197
176.00;52.00;197
178.00;52.00;198
180.00;52.00;198
0.00;53.00;194
2.00;53.00;193
4.00;53.00;194
6.00;53.00;195
8.00;53.00;195
10.00;53.00;195
12.00;53.00;195
14.00;53.00;195
16.00;53.00;195
18.00;53.00;194
20.00;53.00;195
22.00;53.00;195
24.00;53.00;194
26.00;53.00;194
28.00;53.00;195
30.00;53.00;194
32.00;53.00;195
34.00;53.00;191
36.00;53.00;194
38.00;53.00;193
40.00;53.00;189
42.00;53.00;188
44.00;53.00;183
46.00;53.00;176
48.00;53.00;170
50.00;53.00;173
52.00;53.00;160
54.00;53.00;159
56.00;53.00;161
58.00;53.00;162
60.00;53.00;163
62.00;53.00;162
64.00;53.00;150
66.00;53.00;148
68.00;53.00;153
70.00;53.00;155
72.00;53.00;153
74.00;53.00;137
76.00;53.00;134
78.00;53.00;134
80.00;53.00;149
82.00;53.00;151
84.00;53.00;150
86.00;53.00;144
88.00;53.00;145
90.00;53.00;146
92.00;53.00;147
94.00;53.00;146
96.00;53.00;147
98.00;53.00;148
100.00;53.00;149
102.00;53.00;151
104.00;53.00;152
106.00;53.00;155
108.00;53.00;157
110.00;53.00;158
112.00;53.00;159
114.00;53.00;161
116.00;53.00;162
118.00;53.00;166
120.00;53.00;169
122.00;53.00;171
124.00;53.00;176
126.00;53.00;180
128.00;53.00;183
130.00;53.00;190
132.00;53.00;194
134.00;53.00;196
136.00;53.00;196
138.00;53.00;196
140.00;53.00;197
142.00;53.00;196
144.00;53.00;196
146.00;53.00;196
148.00;53.00;197
150.00;53.00;197
152.00;53.00;196
154.00;53.00;197
156.00;53.00;196
158.00;53.00;196
160.00;53.00;197
162.00;53.00;196
164.00;53.00;196
166.00;53.00;197
168.00;53.00;196
170.00;53.00;197
172.00;53.00;196
174.00;53.00;196
176.00;53.00;196
178.00;53.00;195
180.00;53.00;196
0.00;54.00;193
2.00;54.00;193
4.00;54.00;193
6.00;54.00;193
8.00;54.00;193
10.00;54.00;193
12.00;54.00;193
14.00;54.00;193
16.00;54.00;194
18.00;54.00;193
20.00;54.00;193
22.00;54.00;193
24.00;54.00;193
26.00;54.00;194
28.00;54.00;194
30.00;54.00;194
32.00;54.00;193
34.00;54.00;193
36.00;54.00;193
38.00;54.00;193
40.00;54.00;193
42.00;54.00;190
44.00;54.00;191
46.00;54.00;182
48.00;54.00;177
50.00;54.00;178
52.00;54.00;165
54.00;54.00;163
56.00;54.00;168
58.00;54.00;168
60.00;54.00;169
62.00;54.00;169
64.00;54.00;158
66.00;54.00;152
68.00;54.00;158
70.00;54.00;161
72.00;54.00;159
74.00;54.00;142
76.00;54.00;140
78.00;54.00;141
80.00;54.00;154
82.00;54.00;158
84.00;54.00;153
86.00;54.00;148
88.00;54.00;151
90.00;54.00;152
92.00;54.00;153
94.00;54.00;153
96.00;54.00;153
98.00;54.00;155
100.00;54.00;155
102.00;54.00;157
104.00;54.00;159
106.00;54.00;160
108.00;54.00;161
110.00;54.00;163
112.00;54.00;163
114.00;54.00;166
116.00;54.00;168
118.00;54.00;170
120.00;54.00;173
122.00;54.00;176
124.00;54.00;180
126.00;54.00;186
128.00;54.00;190
130.00;54.00;192
132.00;54.00;193
134.00;54.00;193
136.00;54.00;194
138.00;54.00;195
140.00;54.00;194
142.00;54.00;194
144.00;54.00;195
146.00;54.00;195
148.00;54.00;194
150.00;54.00;194
152.00;54.00;195
154.00;54.00;195
156.00;54.00;194
158.00;54.00;195
160.00;54.00;194
162.00;54.00;194
164.00;54.00;193
166.00;54.00;194
168.00;54.00;194
170.00;54.00;194
172.00;54.00;193
174.00;54.00;194
176.00;54.00;193
178.00;54.00;193
180.00;54.00;193
0.00;55.00;192
2.00;55.00;192
4.00;55.00;192
6.00;55.00;192
8.00;55.00;193
10.00;55.00;192
12.00;55.00;192
14.00;55.00;192
16.00;55.00;193
18.00;55.00;193
20.00;55.00;192
22.00;55.00;193
24.00;55.00;193
26.00;55.00;192
28.00;55.00;193
30.00;55.00;192
32.00;55.00;192
34.00;55.00;192
36.00;55.00;194
38.00;55.00;192
40.00;55.00;192
42.00;55.00;191
44.00;55.00;191
46.00;55.00;186
48.00;55.00;180
50.00;55.00;181
52.00;55.00;167
54.00;55.00;166
56.00;55.00;169
58.00;55.00;170
60.00;55.00;171
62.00;55.00;169
64.00;55.00;160
66.00;55.00;154
68.00;55.00;160
70.00;55.00;163
72.00;55.00;161
74.00;55.00;144
76.00;55.00;142
78.00;55.00;141
80.00;55.00;158
82.00;55.00;158
84.00;55.00;157
86.00;55.00;153
88.00;55.00;155
90.00;55.00;154
92.00;55.00;155
94.00;55.00;156
96.00;55.00;157
98.00;55.00;157
100.00;55.00;158
102.00;55.00;159
104.00;55.00;161
106.00;55.00;162
108.00;55.00;164
110.00;55.00;165
112.00;55.00;166
114.00;55.00;167
116.00;55.00;170
118.00;55.00;172
120.00;55.00;175
122.00;55.00;180
124.00;55.00;185
126.00;55.00;189
128.00;55.00;191
130.00;55.00;192
132.00;55.00;194
134.00;55.00;194
136.00;55.00;194
138.00;55.00;194
140.00;55.00;195
142.00;55.00;194
144.00;55.00;193
146.00;55.00;194
148.00;55.00;194
150.00;55.00;194
152.00;55.00;194
154.00;55.00;194
156.00;55.00;194
158.00;55.00;194
160.00;55.00;194
162.00;55.00;194
164.00;55.00;193
166.00;55.00;194
168.00;55.00;194
170.00;55.00;194
172.00;55.00;193
174.00;55.00;194
176.00;55.00;193
178.00;55.00;193
180.00;55.00;193
0.00;56.00;191
2.00;56.00;190
4.00;56.00;190
6.00;56.00;191
8.00;56.00;191
10.00;56.00;191
12.00;56.00;191
14.00;56.00;191
16.00;56.00;191
18.00;56.00;192
20.00;56.00;192
22.00;56.00;191
24.00;56.00;191
26.00;56.00;191
28.00;56.00;191
30.00;56.00;191
32.00;56.00;191
34.00;56.00;191
36.00;56.00;191
38.00;56.00;191
40.00;56.00;191
42.00;56.00;190
44.00;56.00;191
46.00;56.00;190
48.00;56.00;190
50.00;56.00;188
52.00;56.00;176
54.00;56.00;171
56.00;56.00;176
58.00;56.00;177
60.00;56.00;176
62.00;56.00;177
64.00;56.00;164
66.00;56.00;158
68.00;56.00;162
70.00;56.00;166
72.00;56.00;167
74.00;56.00;149
76.00;56.00;145
78.00;56.00;147
80.00;56.00;162
82.00;56.00;162
84.00;56.00;159
86.00;56.00;159
88.00;56.00;161
90.00;56.00;160
92.00;56.00;160
94.00;56.00;161
96.00;56.00;161
98.00;56.00;162
100.00;56.00;162
102.00;56.00;163
104.00;56.00;164
106.00;56.00;166
108.00;56.00;168
110.00;56.00;169
112.00;56.00;169
114.00;56.00;172
116.00;56.00;174
118.00;56.00;179
120.00;56.00;182
122.00;56.00;185
124.00;56.00;189
126.00;56.00;189
128.00;56.00;190
130.00;56.00;190
132.00;56.00;191
134.00;56.00;190
136.00;56.00;191
138.00;56.00;192
140.00;56.00;191
142.00;56.00;191
144.00;56.00;191
146.00;56.00;192
148.00;56.00;191
150.00;56.00;191
152.00;56.00;191
154.00;56.00;192
156.00;56.00;191
158.00;56.00;191
160.00;56.00;191
162.00;56.00;191
164.00;56.00;191
166.00;56.00;191
168.00;56.00;190
170.00;56.00;191
172.00;56.00;191
174.00;56.00;190
176.00;56.00;190
178.00;56.00;191
180.00;56.00;190
0.00;57.00;188
2.00;57.00;188
4.00;57.00;189
6.00;57.00;189
8.00;57.00;188
10.00;57.00;188
12.00;57.00;188
14.00;57.00;188
16.00;57.00;189
18.00;57.00;188
20.00;57.00;188
22.00;57.00;188
24.00;57.00;188
26.00;57.00;188
28.00;57.00;188
30.00;57.00;188
32.00;57.00;188
34.00;57.00;188
36.00;57.00;188
38.00;57.00;187
40.00;57.00;188
42.00;57.00;189
44.00;57.00;187
46.00;57.00;188
48.00;57.00;188
50.00;57.00;188
52.00;57.00;188
54.00;57.00;181
56.00;57.00;181
58.00;57.00;181
60.00;57.00;181
62.00;57.00;181
64.00;57.00;170
66.00;57.00;163
68.00;57.00;168
70.00;57.00;171
72.00;57.00;171
74.00;57.00;155
76.00;57.00;148
78.00;57.00;151
80.00;57.00;166
82.00;57.00;166
84.00;57.00;164
86.00;57.00;165
88.00;57.00;164
90.00;57.00;163
92.00;57.00;163
94.00;57.00;164
96.00;57.00;165
98.00;57.00;165
100.00;57.00;165
102.00;57.00;167
104.00;57.00;169
106.00;57.00;170
108.00;57.00;171
110.00;57.00;173
112.00;57.00;174
114.00;57.00;177
116.00;57.00;179
118.00;57.00;183
120.00;57.00;186
122.00;57.00;187
124.00;57.00;187
126.00;57.00;188
128.00;57.00;189
130.00;57.00;189
132.00;57.00;188
134.00;57.00;189
136.00;57.00;188
138.00;57.00;189
140.00;57.00;189
142.00;57.00;189
144.00;57.00;190
146.00;57.00;190
148.00;57.00;189
150.00;57.00;190
152.00;57.00;189
154.00;57.00;189
156.00;57.00;189
158.00;57.00;189
160.00;57.00;189
162.00;57.00;189
164.00;57.00;189
166.00;57.00;189
168.00;57.00;189
170.00;57.00;189
172.00;57.00;190
174.00;57.00;189
176.00;57.00;189
178.00;57.00;189
180.00;57.00;189
0.00;58.00;186
2.00;58.00;186
4.00;58.00;186
6.00;58.00;187
8.00;58.00;187
10.00;58.00;187
12.00;58.00;186
14.00;58.00;187
16.00;58.00;187
18.00;58.00;187
20.00;58.00;187
22.00;58.00;188
24.00;58.00;187
26.00;58.00;187
28.00;58.00;187
30.00;58.00;187
32.00;58.00;188
34.00;58.00;187
36.00;58.00;187
38.00;58.00;187
40.00;58.00;187
42.00;58.00;185
44.00;58.00;186
46.00;58.00;187
48.00;58.00;186
50.00;58.00;185
52.00;58.00;187
54.00;58.00;187
56.00;58.00;185
58.00;58.00;184
60.00;58.00;181
62.00;58.00;180
64.00;58.00;182
66.00;58.00;168
68.00;58.00;174
70.00;58.00;180
72.00;58.00;178
74.00;58.00;165
76.00;58.00;157
78.00;58.00;159
80.00;58.00;170
82.00;58.00;173
84.00;58.00;171
86.00;58.00;170
88.00;58.00;168
90.00;58.00;170
92.00;58.00;170
94.00;58.00;171
96.00;58.00;171
98.00;58.00;171
100.00;58.00;172
102.00;58.00;172
104.00;58.00;174
106.00;58.00;176
108.00;58.00;179
110.00;58.00;179
112.00;58.00;181
114.00;58.00;183
116.00;58.00;183
118.00;58.00;184
120.00;58.00;184
122.00;58.00;187
124.00;58.00;186
126.00;58.00;186
128.00;58.00;187
130.00;58.00;187
132.00;58.00;186
134.00;58.00;188
136.00;58.00;187
138.00;58.00;188
140.00;58.00;187
142.00;58.00;186
144.00;58.00;187
146.00;58.00;188
148.00;58.00;188
150.00;58.00;187
152.00;58.00;187
154.00;58.00;186
156.00;58.00;187
158.00;58.00;187
160.00;58.00;185
162.00;58.00;186
164.00;58.00;186
166.00;58.00;187
168.00;58.00;186
170.00;58.00;186
172.00;58.00;186
174.00;58.00;185
176.00;58.00;186
178.00;58.00;186
180.00;58.00;186
0.00;59.00;182
2.00;59.00;181
4.00;59.00;184
6.00;59.00;183
8.00;59.00;183
10.00;59.00;182
12.00;59.00;183
14.00;59.00;184
16.00;59.00;183
18.00;59.00;183
20.00;59.00;183
22.00;59.00;182
24.00;59.00;183
26.00;59.00;184
28.00;59.00;183
30.00;59.00;183
32.00;59.00;184
34.00;59.00;183
36.00;59.00;184
38.00;59.00;183
40.00;59.00;182
42.00;59.00;183
44.00;59.00;183
46.00;59.00;182
48.00;59.00;181
50.00;59.00;182
52.00;59.00;182
54.00;59.00;182
56.00;59.00;183
58.00;59.00;185
60.00;59.00;182
62.00;59.00;180
64.00;59.00;181
66.00;59.00;172
68.00;59.00;177
70.00;59.00;183
72.00;59.00;179
74.00;59.00;169
76.00;59.00;161
78.00;59.00;165
80.00;59.00;168
82.00;59.00;169
84.00;59.00;172
86.00;59.00;174
88.00;59.00;174
90.00;59.00;174
92.00;59.00;176
94.00;59.00;176
96.00;59.00;176
98.00;59.00;176
100.00;59.00;177
102.00;59.00;179
104.00;59.00;180
106.00;59.00;182
108.00;59.00;182
110.00;59.00;181
112.00;59.00;182
114.00;59.00;182
116.00;59.00;183
118.00;59.00;183
120.00;59.00;184
122.00;59.00;184
124.00;59.00;184
126.00;59.00;184
128.00;59.00;184
130.00;59.00;184
132.00;59.00;184
134.00;59.00;185
136.00;59.00;185
138.00;59.00;184
140.00;59.00;185
142.00;59.00;184
144.00;59.00;185
146.00;59.00;185
148.00;59.00;184
150.00;59.00;184
152.00;59.00;184
154.00;59.00;185
156.00;59.00;184
158.00;59.00;185
160.00;59.00;183
162.00;59.00;184
164.00;59.00;184
166.00;59.00;183
168.00;59.00;183
170.00;59.00;183
172.00;59.00;184
174.00;59.00;183
176.00;59.00;184
178.00;59.00;185
180.00;59.00;184
0.00;60.00;181
2.00;60.00;180
4.00;60.00;181
6.00;60.00;180
8.00;60.00;182
10.00;60.00;181
12.00;60.00;181
14.00;60.00;182
16.00;60.00;181
18.00;60.00;181
20.00;60.00;181
22.00;60.00;181
24.00;60.00;182
26.00;60.00;181
28.00;60.00;181
30.00;60.00;181
32.00;60.00;181
34.00;60.00;181
36.00;60.00;181
38.00;60.00;180
40.00;60.00;180
42.00;60.00;179
44.00;60.00;181
46.00;60.00;180
48.00;60.00;179
50.00;60.00;179
52.00;60.00;178
54.00;60.00;179
56.00;60.00;179
58.00;60.00;179
60.00;60.00;179
62.00;60.00;181
64.00;60.00;180
66.00;60.00;180
68.00;60.00;180
70.00;60.00;179
72.00;60.00;180
74.00;60.00;176
76.00;60.00;167
78.00;60.00;172
80.00;60.00;174
82.00;60.00;179
84.00;60.00;179
86.00;60.00;178
88.00;60.00;178
90.00;60.00;179
92.00;60.00;179
94.00;60.00;178
96.00;60.00;178
98.00;60.00;180
100.00;60.00;180
102.00;60.00;179
104.00;60.00;179
106.00;60.00;180
108.00;60.00;180
110.00;60.00;181
112.00;60.00;181
114.00;60.00;180
116.00;60.00;181
118.00;60.00;181
120.00;60.00;182
122.00;60.00;182
124.00;60.00;182
126.00;60.00;182
128.00;60.00;182
130.00;60.00;182
132.00;60.00;182
134.00;60.00;182
136.00;60.00;183
138.00;60.00;183
140.00;60.00;182
142.00;60.00;183
144.00;60.00;182
146.00;60.00;183
148.00;60.00;182
150.00;60.00;182
152.00;60.00;182
154.00;60.00;182
156.00;60.00;183
158.00;60.00;181
160.00;60.00;182
162.00;60.00;182
164.00;60.00;181
166.00;60.00;181
168.00;60.00;181
170.00;60.00;181
172.00;60.00;181
174.00;60.00;182
176.00;60.00;182
178.00;60.00;181
180.00;60.00;182
0.00;61.00;179
2.00;61.00;179
4.00;61.00;179
6.00;61.00;180
8.00;61.00;179
10.00;61.00;179
12.00;61.00;179
14.00;61.00;180
16.00;61.00;179
18.00;61.00;179
20.00;61.00;179
22.00;61.00;180
24.00;61.00;180
26.00;61.00;180
28.00;61.00;179
30.00;61.00;180
32.00;61.00;180
34.00;61.00;180
36.00;61.00;179
38.00;61.00;180
40.00;61.00;179
42.00;61.00;179
44.00;61.00;179
46.00;61.00;179
48.00;61.00;180
50.00;61.00;180
52.00;61.00;179
54.00;61.00;178
56.00;61.00;178
58.00;61.00;178
60.00;61.00;179
62.00;61.00;179
64.00;61.00;179
66.00;61.00;178
68.00;61.00;178
70.00;61.00;179
72.00;61.00;179
74.00;61.00;179
76.00;61.00;180
78.00;61.00;180
80.00;61.00;178
